"","WT","S","E","I","R","M","N","g.avg"
"435",32.8832198064165,30,54,22,6,97,112,0.00500973454405345
"436",32.8898128232934,30,53,23,6,97,112,0.00500973454405345
"437",32.9056684577445,29,54,23,6,97,112,0.00500973454405345
"438",32.9178316028046,29,53,24,6,97,112,0.00500973454405345
"439",32.9312797771149,28,54,24,6,97,112,0.00500973454405345
"440",32.932454122153,29,54,24,6,97,113,0.00500601959471906
"441",32.9359953852797,30,54,24,6,97,114,0.00499967261529653
"442",32.9487889169069,30,54,23,6,98,113,0.00501256429184595
"443",33.0003466527405,29,55,23,6,98,113,0.00501256429184595
"444",33.0142945268969,28,56,23,6,98,113,0.00501256429184595
"445",33.0237750681579,27,57,23,6,98,113,0.00501256429184595
"446",33.0388873022613,26,58,23,6,98,113,0.00501256429184595
"447",33.0622005531451,25,59,23,6,98,113,0.00501256429184595
"448",33.082053422169,24,60,23,6,98,113,0.00501256429184595
"449",33.0823279073391,24,59,24,6,98,113,0.00501256429184595
"450",33.1328368993208,24,58,25,6,98,113,0.00501256429184595
"451",33.1603835752361,23,59,25,6,98,113,0.00501256429184595
"452",33.1753759596164,23,58,26,6,98,113,0.00501256429184595
"453",33.2008703033303,22,59,26,6,98,113,0.00501256429184595
"454",33.211224558227,22,59,25,6,99,112,0.00501284713601366
"455",33.2386222222828,22,58,26,6,99,112,0.00501284713601366
"456",33.2576634691842,22,58,25,6,100,111,0.00501595284386756
"457",33.2755328854338,22,58,24,6,101,110,0.00500918188271211
"458",33.3919440051018,22,57,25,6,101,110,0.00500918188271211
"459",33.4394605156376,22,57,24,6,102,109,0.00500400645962054
"460",33.4394797335957,21,58,24,6,102,109,0.00500400645962054
"461",33.4462656100134,21,58,23,6,103,108,0.00500209053786893
"462",33.4600715113393,21,57,24,6,103,108,0.00500209053786893
"463",33.4631542309319,21,56,25,6,103,108,0.00500209053786893
"464",33.4721127566397,21,56,24,6,104,107,0.00500447732521035
"465",33.4814845199122,21,56,23,6,105,106,0.00500435716000562
"466",33.4986859241408,21,55,24,6,105,106,0.00500435716000562
"467",33.5134968941841,21,54,25,6,105,106,0.00500435716000562
"468",33.5935210945722,20,55,25,6,105,106,0.00500435716000562
"469",33.6259098123086,19,56,25,6,105,106,0.00500435716000562
"470",33.6311448419274,19,55,26,6,105,106,0.00500435716000562
"471",33.6942084986694,19,55,25,6,106,105,0.00501214929026539
"472",33.7058982863228,19,54,26,6,106,105,0.00501214929026539
"473",33.7642295921837,18,55,26,6,106,105,0.00501214929026539
"474",33.7767012998962,18,54,27,6,106,105,0.00501214929026539
"475",33.8208908340455,18,54,26,6,107,104,0.00501150032973189
"476",33.8347600089503,18,54,25,6,108,103,0.00501054278794606
"477",33.9092324998591,18,53,26,6,108,103,0.00501054278794606
"478",33.9103462880913,18,52,27,6,108,103,0.00501054278794606
"479",33.9378896312255,18,52,26,6,109,102,0.00501631529813892
"480",33.9462902105605,18,51,27,6,109,102,0.00501631529813892
"481",34.0164256193419,18,50,28,6,109,102,0.00501631529813892
"482",34.0261668183227,17,51,28,6,109,102,0.00501631529813892
"483",34.063279163426,17,51,27,6,110,101,0.00502192207543392
"484",34.0754179993166,17,51,26,6,111,100,0.00501706296962621
"485",34.1103748505296,17,50,27,6,111,100,0.00501706296962621
"486",34.2197044619713,18,50,27,6,111,101,0.00501332791153973
"487",34.371593210594,18,50,27,6,110,101,0.00501332791153973
"488",34.396040673224,18,50,26,6,111,100,0.00501300931151062
"489",34.3973898611858,18,50,25,6,112,99,0.00501296683145607
"490",34.4300730036619,18,49,26,6,112,99,0.00501296683145607
"491",34.4506191134581,18,48,27,6,112,99,0.00501296683145607
"492",34.5075111932234,17,49,27,6,112,99,0.00501296683145607
"493",34.5610490908607,17,48,28,6,112,99,0.00501296683145607
"494",34.673031526106,17,48,27,6,113,98,0.00501474481520075
"495",34.6820889618505,17,48,26,6,114,97,0.00502153998152447
"496",34.6985578824516,16,49,26,6,114,97,0.00502153998152447
"497",34.7350275972939,16,49,25,6,115,96,0.00502104146098371
"498",34.7524260700984,16,49,25,6,114,96,0.00502104146098371
"499",34.8266270830362,15,50,25,6,114,96,0.00502104146098371
"500",34.8280035730473,15,49,26,6,114,96,0.00502104146098371
"501",34.8974373785632,15,49,25,6,115,95,0.00502657465305286
"502",34.9175501600377,14,50,25,6,115,95,0.00502657465305286
"503",34.9439417889375,14,49,26,6,115,95,0.00502657465305286
"504",34.9520796038036,14,48,27,6,115,95,0.00502657465305286
"505",35.0462200521252,14,48,26,6,116,94,0.00503147178611749
"506",35.0624417530396,14,48,25,6,117,93,0.00502912223253381
"507",35.0634444425273,14,47,26,6,117,93,0.00502912223253381
"508",35.0643854798299,14,47,25,6,118,92,0.00503127508924061
"509",35.104494787627,14,47,24,6,119,91,0.00503130837797009
"510",35.1323291257469,14,47,23,6,120,90,0.00502320368328256
"511",35.1337501288256,14,46,24,6,120,90,0.00502320368328256
"512",35.1348794717055,15,46,24,6,120,91,0.00502382387561736
"513",35.1612613656065,15,45,25,6,120,91,0.00502382387561736
"514",35.1898338047989,15,44,26,6,120,91,0.00502382387561736
"515",35.209130908522,15,43,27,6,120,91,0.00502382387561736
"516",35.2104605675175,15,43,26,6,121,90,0.00501565162849623
"517",35.2180923800259,15,43,25,6,122,89,0.00501616505427762
"518",35.2304004536507,15,43,24,6,123,88,0.00501595948779774
"519",35.3313490043754,14,44,24,6,123,88,0.00501595948779774
"520",35.4443688855247,14,43,25,6,123,88,0.00501595948779774
"521",35.4596113112215,14,42,26,6,123,88,0.00501595948779774
"522",35.4708721640063,14,41,27,6,123,88,0.00501595948779774
"523",35.4820042182084,13,42,27,6,123,88,0.00501595948779774
"524",35.4922834663982,12,43,27,6,123,88,0.00501595948779774
"525",35.6117404839978,11,44,27,6,123,88,0.00501595948779774
"526",35.7245008054749,10,45,27,6,123,88,0.00501595948779774
"527",35.7810839493955,10,45,26,6,124,87,0.00501793863508447
"528",35.787206660437,10,45,25,6,125,86,0.00503032592045693
"529",35.8144458679466,10,45,24,6,126,85,0.00503603798656082
"530",35.8567070540535,10,44,25,6,126,85,0.00503603798656082
"531",35.8795498305316,10,43,26,6,126,85,0.00503603798656082
"532",35.8994345906899,10,42,27,6,126,85,0.00503603798656082
"533",35.9906777843608,10,42,26,6,127,84,0.00503066282151309
"534",36.0152838377933,11,42,26,6,127,85,0.00504484409761886
"535",36.0194128341227,11,42,25,6,128,84,0.00505025955986114
"536",36.0876522073525,10,43,25,6,128,84,0.00505025955986114
"537",36.1242493502972,10,42,26,6,128,84,0.00505025955986114
"538",36.1366656879789,10,42,25,6,129,83,0.00506363599508612
"539",36.1367537460549,10,42,24,6,130,82,0.00506672691426612
"540",36.153039866269,9,43,24,6,130,82,0.00506672691426612
"541",36.153418319586,9,42,25,6,130,82,0.00506672691426612
"542",36.1539191373054,8,43,25,6,130,82,0.00506672691426612
"543",36.170134745973,8,43,24,6,131,81,0.00506968562572572
"544",36.1856452443848,8,42,25,6,131,81,0.00506968562572572
"545",36.2098701345696,8,41,26,6,131,81,0.00506968562572572
"546",36.2526745124911,8,40,27,6,131,81,0.00506968562572572
"547",36.3271923741857,7,41,27,6,131,81,0.00506968562572572
"548",36.3365105282602,7,41,26,6,132,80,0.00506536125701895
"549",36.4050509829658,7,40,27,6,132,80,0.00506536125701895
"550",36.4059698923646,8,40,27,6,132,81,0.00506553755243536
"551",36.4077011598335,8,40,26,6,133,80,0.00505776988996165
"552",36.4175618274037,8,40,25,6,134,79,0.00506150071997943
"553",36.4363635977021,8,40,24,6,135,78,0.0050580124891038
"554",36.4380633113307,7,41,24,6,135,78,0.0050580124891038
"555",36.6356074162686,7,41,23,6,136,77,0.00504390864960523
"556",36.6395722763085,6,42,23,6,136,77,0.00504390864960523
"557",36.6532584364153,6,42,23,6,135,77,0.00504390864960523
"558",36.7261809402202,6,41,24,6,135,77,0.00504390864960523
"559",36.7440776345893,6,41,23,6,136,76,0.00505165405918059
"560",36.7463241878853,6,40,24,6,136,76,0.00505165405918059
"561",36.772271007162,6,39,25,6,136,76,0.00505165405918059
"562",36.87618955959,6,39,24,6,137,75,0.00505211538864119
"563",36.8824094844053,6,38,25,6,137,75,0.00505211538864119
"564",36.9372806605143,6,38,24,6,138,74,0.00506049918250626
"565",36.96167979182,6,38,23,6,139,73,0.00506312383519935
"566",36.9662337634448,5,39,23,6,139,73,0.00506312383519935
"567",36.981274316702,5,39,22,6,140,72,0.00506384318406382
"568",37.0092201579979,5,39,21,6,141,71,0.00506835808338428
"569",37.1073728084491,5,38,22,6,141,71,0.00506835808338428
"570",37.1345407936408,6,38,22,6,141,72,0.00506240619476633
"571",37.1424056940085,6,38,21,6,142,71,0.00506308243933314
"572",37.1449170552412,6,38,20,6,143,70,0.00506975821637651
"573",37.1587803561244,6,38,19,6,144,69,0.00506028865538327
"574",37.200184602985,6,37,20,6,144,69,0.00506028865538327
"575",37.25888058631,6,36,21,6,144,69,0.00506028865538327
"576",37.3024483584888,6,35,22,6,144,69,0.00506028865538327
"577",37.3493035835746,6,34,23,6,144,69,0.00506028865538327
"578",37.4078950421777,6,34,22,6,145,68,0.00506092234299892
"579",37.5050835934367,6,34,21,6,146,67,0.00506332662228072
"580",37.5911010126997,5,35,21,6,146,67,0.00506332662228072
"581",37.6064414762178,5,35,20,6,147,66,0.00507132751649708
"582",37.6718377635056,5,35,19,6,148,65,0.00507398232338101
"583",37.7509988589062,5,34,20,6,148,65,0.00507398232338101
"584",37.8238617123124,6,34,20,6,148,66,0.00508426678555047
"585",37.8287479473448,6,34,19,6,149,65,0.00507941673189117
"586",37.9515375225724,6,33,20,6,149,65,0.00507941673189117
"587",37.9861310871911,6,33,19,6,150,64,0.00507967698214487
"588",38.0120947664015,5,34,19,6,150,64,0.00507967698214487
"589",38.0141361312726,5,34,18,6,151,63,0.00507140274720374
"590",38.0274263382163,5,34,17,6,152,62,0.00507688905205053
"591",38.0339849257489,4,35,17,6,152,62,0.00507688905205053
"592",38.0639504766074,4,35,17,6,151,62,0.00507688905205053
"593",38.0743153629328,4,35,16,6,152,61,0.00507237701305505
"594",38.106551034321,4,35,15,6,153,60,0.00506459313360666
"595",38.1073553011693,4,34,16,6,153,60,0.00506459313360666
"596",38.1083121004222,4,33,17,6,153,60,0.00506459313360666
"597",38.1694396599633,3,34,17,6,153,60,0.00506459313360666
"598",38.2478014881786,3,33,18,6,153,60,0.00506459313360666
"599",38.4040465794993,3,32,19,6,153,60,0.00506459313360666
"600",38.4161417563236,3,31,20,6,153,60,0.00506459313360666
"601",38.5337431824585,3,31,19,6,154,59,0.00506701875090431
"602",38.6487084039487,3,30,20,6,154,59,0.00506701875090431
"603",38.6635127555683,4,30,20,6,154,60,0.00505989880677078
"604",38.682570630788,4,29,21,6,154,60,0.00505989880677078
"605",38.7109669184359,4,29,20,6,155,59,0.00505675773324062
"606",38.917610592863,4,29,19,6,156,58,0.00506738555705207
"607",38.984503170091,3,30,19,6,156,58,0.00506738555705207
"608",38.9932875767429,3,30,18,6,157,57,0.00506662948667522
"609",39.0298771845749,3,29,19,6,157,57,0.00506662948667522
"610",39.3621644002934,3,29,18,6,158,56,0.00507977845747734
"611",39.491234587575,2,30,18,6,158,56,0.00507977845747734
"612",39.781763628002,2,30,17,6,159,55,0.00506754248713029
"613",40.0119698422861,2,30,16,6,160,54,0.00508124511400495
"614",40.0341278893588,2,30,15,6,161,53,0.00508488731702995
"615",40.0596991066261,1,31,15,6,161,53,0.00508488731702995
"616",40.3774173389184,1,30,16,6,161,53,0.00508488731702995
"617",40.4036905865381,1,29,17,6,161,53,0.00508488731702995
"618",40.424497497136,2,29,17,6,161,54,0.00510620553876095
"619",40.4391247502252,2,28,18,6,161,54,0.00510620553876095
"620",40.5551704563412,2,28,17,6,162,53,0.00509848739197208
"621",40.5719806821266,2,27,18,6,162,53,0.00509848739197208
"622",40.5776456902022,2,26,19,6,162,53,0.00509848739197208
"623",40.6768030943873,2,25,20,6,162,53,0.00509848739197208
"624",40.836290133689,2,24,21,6,162,53,0.00509848739197208
"625",40.8534661647321,2,24,21,6,161,53,0.00509848739197208
"626",40.9375014071393,2,24,20,6,162,52,0.00509435830874864
"627",40.9539007371064,2,24,19,6,163,51,0.00508876825235778
"628",41.0304132718666,2,24,18,6,164,50,0.00507608045890673
"629",41.0648817167813,2,24,17,6,165,49,0.00505738606127957
"630",41.1193526920179,2,24,16,6,166,48,0.00505967427746304
"631",41.1225680281979,2,23,17,6,166,48,0.00505967427746304
"632",41.2906642092296,2,22,18,6,166,48,0.00505967427746304
"633",41.3992830906246,2,21,19,6,166,48,0.00505967427746304
"634",41.4325359105337,2,21,18,6,167,47,0.00507384878068689
"635",41.4456213393638,3,21,18,6,167,48,0.00508799269830935
"636",41.4578831381624,3,21,17,6,168,47,0.00506440573989893
"637",41.5923266455014,3,21,16,6,169,46,0.00508140447466736
"638",41.7035090653126,3,21,15,6,170,45,0.00510179697333928
"639",41.7675195906381,3,21,14,6,171,44,0.00509626311140946
"640",41.8764765457171,3,21,13,6,172,43,0.00510858913388462
"641",41.9709347033287,3,21,12,6,173,42,0.00510498362200555
"642",41.9929979081168,3,21,11,6,174,41,0.00508230474772408
"643",42.0308376906585,3,21,10,6,175,40,0.00507715032838337
"644",42.064012863835,3,21,9,6,176,39,0.00507307993095998
"645",42.2802460695699,3,21,8,6,177,38,0.00507992075963518
"646",42.3247511266076,3,21,7,6,178,37,0.0050905862998402
"647",42.4059096843008,3,20,8,6,178,37,0.0050905862998402
"648",42.5396049374649,3,20,7,6,179,36,0.00508782504494056
"649",42.6870509529501,3,19,8,6,179,36,0.00508782504494056
"650",42.7296462748042,3,19,8,6,178,36,0.00508782504494056
"651",42.7351788461185,2,20,8,6,178,36,0.00508782504494056
"652",42.8980950061539,2,19,9,6,178,36,0.00508782504494056
"653",42.9118423637768,2,18,10,6,178,36,0.00508782504494056
"654",42.9911396229506,1,19,10,6,178,36,0.00508782504494056
"655",42.9993106219757,1,18,11,6,178,36,0.00508782504494056
"656",43.0076714456435,1,18,10,6,179,35,0.00507839726318229
"657",43.0204927250274,1,17,11,6,179,35,0.00507839726318229
"658",43.1118861210344,0,18,11,6,179,35,0.00507839726318229
"659",43.1353337071387,0,17,12,6,179,35,0.00507839726318229
"660",43.1475269732859,0,17,11,6,180,34,0.00509854210545406
"661",43.2159634508758,0,17,11,6,179,34,0.00509854210545406
"662",43.2436468926802,0,17,10,6,180,33,0.00506407152408891
"663",43.2744523559055,0,17,9,6,181,32,0.0050567466659271
"664",43.333989811992,0,17,8,6,182,31,0.00507886717250981
"665",43.4332489548317,0,16,9,6,182,31,0.00507886717250981
"666",43.4363962485707,0,16,8,6,183,30,0.00508536208184321
"667",43.4822033882544,0,15,9,6,183,30,0.00508536208184321
"668",43.6303126443988,0,14,10,6,183,30,0.00508536208184321
"669",43.7783881620421,0,14,9,6,184,29,0.00506234846995625
"670",43.7810257451672,0,14,8,6,185,28,0.00505460366450453
"671",43.8217094372016,0,14,7,6,186,27,0.00505367634890289
"672",43.9213988818799,0,13,8,6,186,27,0.00505367634890289
"673",44.0689544883624,1,13,8,6,186,28,0.00509590473967435
"674",44.1402131817297,1,13,7,6,187,27,0.00505367634890289
"675",44.1649991383498,1,13,6,6,188,26,0.00506959381990331
"676",44.3763462062271,1,13,5,6,189,25,0.00506919192526949
"677",44.5284756735755,1,12,6,6,189,25,0.00506919192526949
"678",45.0267949816455,1,11,7,6,189,25,0.00506919192526949
"679",45.2173651271824,2,11,7,5,189,25,0.00506919192526949
"680",45.322930707062,1,12,7,5,189,25,0.00506919192526949
"681",45.335152284635,1,12,6,5,190,24,0.00508708233453521
"682",45.4068821694803,1,12,5,5,191,23,0.00512722756497452
"683",45.4951509975822,1,12,5,5,190,23,0.00512722756497452
"684",45.6282863502393,0,13,5,5,190,23,0.00512722756497452
"685",45.668022421144,0,13,4,5,191,22,0.0050987944167204
"686",45.6876198080804,0,13,4,5,190,22,0.0050987944167204
"687",45.8852994138666,0,13,4,5,189,22,0.0050987944167204
"688",46.1214468469718,0,13,3,5,190,21,0.00510069198619347
"689",46.1507535483165,0,13,2,5,191,20,0.0051465645885496
"690",46.1565456233429,0,13,2,5,190,20,0.0051465645885496
"691",46.2358402112998,0,12,3,5,190,20,0.0051465645885496
"692",46.4070264407403,1,12,3,5,190,21,0.005120058906679
"693",46.5390859264563,0,13,3,5,190,21,0.005120058906679
"694",46.6786821306751,0,13,3,5,189,21,0.005120058906679
"695",46.8816091728741,0,13,2,5,190,20,0.00510517198168896
"696",46.9637811999661,0,12,3,5,190,20,0.00510517198168896
"697",47.082187144995,0,11,4,5,190,20,0.00510517198168896
"698",47.2151861393809,0,11,4,5,189,20,0.00510517198168896
"699",47.7179566123238,0,10,5,5,189,20,0.00510517198168896
"700",47.9624623928343,1,10,5,5,189,21,0.00507351350409311
"701",48.0459636556726,1,10,4,5,190,20,0.00508174503146706
"702",48.1460981982167,1,10,3,5,191,19,0.00504694254101588
"703",48.2051552315518,1,10,3,5,190,19,0.00504694254101588
"704",48.3538880671192,2,10,3,5,190,20,0.00502409267742844
"705",48.4549940876536,2,9,4,5,190,20,0.00502409267742844
"706",48.4810194646677,3,9,4,5,190,21,0.00508956905730772
"707",48.5981121225348,2,10,4,5,190,21,0.00508956905730772
"708",48.642215021812,2,10,4,5,189,21,0.00508956905730772
"709",49.0699568452615,2,10,3,5,190,20,0.00508909962883657
"710",49.149411911577,3,10,3,5,190,21,0.00506533037361897
"711",49.1979186551171,3,10,2,5,191,20,0.00508909962883657
"712",49.3489514517266,4,10,2,5,191,21,0.00505820650137655
"713",49.4805093876449,5,10,2,5,191,22,0.00507680052641397
"714",49.5071660721365,5,10,1,5,192,21,0.00509760902277216
"715",49.7418983762825,5,9,2,5,192,21,0.00509760902277216
"716",49.856169241132,4,10,2,5,192,21,0.00509760902277216
"717",49.9249363828252,5,10,2,5,192,22,0.00507453339761283
"718",50.1413236016773,4,11,2,5,192,22,0.00507453339761283
"719",50.2145096353977,4,10,3,5,192,22,0.00507453339761283
"720",50.3532484133283,5,10,3,5,192,23,0.00509156809692675
"721",50.533219219882,5,10,2,5,193,22,0.0051216266036824
"722",50.6210596663278,4,11,2,5,193,22,0.0051216266036824
"723",50.7054159147201,4,11,1,5,194,21,0.00510812228064967
"724",50.8939051976834,4,11,1,5,193,21,0.00510812228064967
"725",51.005204725981,3,12,1,5,193,21,0.00510812228064967
"726",51.0481029372349,3,11,2,5,193,21,0.00510812228064967
"727",51.0841730732288,3,10,3,5,193,21,0.00510812228064967
"728",51.2173516617533,3,9,4,5,193,21,0.00510812228064967
"729",51.5144891509566,3,9,3,5,194,20,0.00509016464207216
"730",51.6035304825393,2,10,3,5,194,20,0.00509016464207216
"731",51.6052104776198,2,9,4,5,194,20,0.00509016464207216
"732",51.6120789550908,2,9,3,5,195,19,0.0051112536471874
"733",51.6476371500921,3,9,3,4,195,19,0.0051112536471874
"734",51.8826605913778,3,9,2,4,196,18,0.00513744428853713
"735",51.923950367127,2,10,2,4,196,18,0.00513744428853713
"736",51.9363115991622,2,10,1,4,197,17,0.00511603242398999
"737",52.0465946920505,2,10,0,4,198,16,0.00515826295347835
"738",52.2660070891771,2,9,1,4,198,16,0.00515826295347835
"739",52.748060994877,1,10,1,4,198,16,0.00515826295347835
"740",52.8025528913348,1,9,2,4,198,16,0.00515826295347835
"741",52.8498493600929,1,8,3,4,198,16,0.00515826295347835
"742",53.011901138671,1,8,3,4,197,16,0.00515826295347835
"743",53.1844783455549,1,7,4,4,197,16,0.00515826295347835
"744",53.2112254313863,1,7,3,4,198,15,0.00513766214689692
"745",53.259217045965,1,7,3,4,197,15,0.00513766214689692
"746",53.3780603561115,1,7,3,4,196,15,0.00513766214689692
"747",53.4228602279992,1,7,2,4,197,14,0.00517678478101334
"748",53.4613609623035,1,7,2,4,196,14,0.00517678478101334
"749",53.4636853542302,1,7,2,4,195,14,0.00517678478101334
"750",53.5070817685702,1,6,3,4,195,14,0.00517678478101334
"751",53.559395581109,1,5,3,5,195,14,0.00517678478101334
"752",53.6007096116956,1,5,2,5,196,13,0.0052219262819169
"753",53.8063111165846,1,4,3,5,196,13,0.0052219262819169
"754",53.8351332989692,1,4,2,5,197,12,0.00517640510351713
"755",54.0894102419371,1,4,1,5,198,11,0.00508007181379107
"756",54.5881200684052,2,4,1,5,198,12,0.00511226011946122
"757",54.8823925961207,2,3,2,5,198,12,0.00511226011946122
"758",54.9531052640238,3,3,2,5,198,13,0.0050605742604393
"759",55.2358882260671,3,2,3,5,198,13,0.0050605742604393
"760",55.4249204462963,2,3,3,5,198,13,0.0050605742604393
"761",55.441217021392,1,4,3,5,198,13,0.0050605742604393
"762",55.5485101620173,1,4,2,5,199,12,0.00509979334303699
"763",55.5807064665865,0,5,2,5,199,12,0.00509979334303699
"764",55.6741616709617,1,5,2,5,199,13,0.00509824317709173
"765",56.0169408406777,1,5,2,5,198,13,0.00509824317709173
"766",56.3552447468976,1,5,1,5,199,12,0.00505219880659748
"767",56.5943698149814,0,6,1,5,199,12,0.00505219880659748
"768",56.9526461653271,1,6,1,5,199,13,0.00514326592074412
"769",57.1332569780089,1,5,2,5,199,13,0.00514326592074412
"770",57.2006304741467,1,4,2,6,199,13,0.00514326592074412
"771",58.1092106861042,1,4,2,6,198,13,0.00514326592074412
"772",58.6221925273972,1,4,1,6,199,12,0.00511634379065339
"773",58.7423495977842,0,5,1,6,199,12,0.00511634379065339
"774",59.1238371967447,0,4,2,6,199,12,0.00511634379065339
"775",59.1619778456002,0,4,2,6,198,12,0.00511634379065339
"776",59.1791115826321,0,4,1,6,199,11,0.00517779832142404
"777",59.9172526274571,0,4,0,6,200,10,0.00525154375834883
"778",60.0911894342727,0,4,0,6,199,10,0.00525154375834883
"779",60.9266201051196,0,3,1,6,199,10,0.00525154375834883
"780",61.1003812193828,0,3,0,6,200,9,0.00522767845573949
"781",61.4489491269227,1,3,0,6,200,10,0.00516390513709224
"782",61.9753371399229,1,3,0,6,199,10,0.00516390513709224
"783",62.0134191431233,0,4,0,6,199,10,0.00516390513709224
"784",62.3464993565361,0,3,1,6,199,10,0.00516390513709224
"785",62.6640478583023,0,2,2,6,199,10,0.00516390513709224
"786",62.787218856811,0,1,3,6,199,10,0.00516390513709224
"787",63.0641029959308,0,1,3,6,198,10,0.00516390513709224
"788",63.1833050447876,0,1,2,6,199,9,0.00504477556449096
"789",63.2265820005526,1,1,2,6,199,10,0.00504826212661673
"790",63.2687251162627,1,1,2,6,198,10,0.00504826212661673
"791",63.4067422952705,1,1,1,6,199,9,0.00508630999265604
"792",64.0382922341475,1,1,0,6,200,8,0.00514835558307967
"793",64.9850200493437,1,1,0,6,199,8,0.00514835558307967
"794",65.0519666478249,0,2,0,6,199,8,0.00514835558307967
"795",65.4807005686214,0,2,0,6,198,8,0.00514835558307967
"796",65.6853410440484,1,2,0,6,198,9,0.00506968762409039
"797",65.807824244659,2,2,0,6,198,10,0.00507068298025622
"798",65.922062737127,2,2,0,6,197,10,0.00507068298025622
"799",66.0075347094785,2,2,0,6,196,10,0.00507068298025622
"800",66.0751349637046,3,2,0,5,196,10,0.00507068298025622
"801",66.3201595619821,4,2,0,5,196,11,0.00499902670391939
"802",66.395879437028,5,2,0,5,196,12,0.00495246980794079
"803",66.4640412588425,6,2,0,5,196,13,0.00496225222161831
"804",66.4795104986023,5,3,0,5,196,13,0.00496225222161831
"805",66.5308818965952,4,4,0,5,196,13,0.00496225222161831
"806",66.7458542626738,4,4,0,5,195,13,0.00496225222161831
"807",66.8043249872021,3,5,0,5,195,13,0.00496225222161831
"808",66.9901203494809,2,6,0,5,195,13,0.00496225222161831
"809",67.040574150908,2,6,0,5,194,13,0.00496225222161831
"810",67.0974680012294,2,6,0,5,193,13,0.00496225222161831
"811",67.36877729516,2,6,0,5,192,13,0.00496225222161831
"812",67.4533833583556,2,5,1,5,192,13,0.00496225222161831
"813",67.5415513028294,2,4,2,5,192,13,0.00496225222161831
"814",67.5607234626498,2,3,3,5,192,13,0.00496225222161831
"815",67.5848623337126,2,3,2,5,193,12,0.00495246980794079
"816",67.6122786910584,2,3,1,5,194,11,0.00494090877359462
"817",67.8556739265405,2,2,2,5,194,11,0.00494090877359462
"818",68.1402651291254,3,2,2,4,194,11,0.00494090877359462
"819",68.1643605026965,3,2,2,4,193,11,0.00494090877359462
"820",68.4468657005273,2,3,2,4,193,11,0.00494090877359462
"821",69.0084862290031,2,3,1,4,194,10,0.00500675325689898
"822",69.1832868680073,2,3,0,4,195,9,0.0048520484348996
"823",69.2611768780918,2,2,1,4,195,9,0.0048520484348996
"824",69.587355526164,1,3,1,4,195,9,0.0048520484348996
"825",69.7782355752016,1,3,0,4,196,8,0.00490351149524002
"826",69.8715838189952,1,3,0,4,195,8,0.00490351149524002
"827",70.0455584216945,2,3,0,4,195,9,0.0048520484348996
"828",70.2148504831679,1,4,0,4,195,9,0.0048520484348996
"829",70.5293609974557,1,3,1,4,195,9,0.0048520484348996
"830",70.538784557407,1,2,2,4,195,9,0.0048520484348996
"831",70.6592901606745,1,2,1,4,196,8,0.00482359934104347
"832",70.7201909855217,2,2,1,4,196,9,0.00479763777751275
"833",70.8917239501384,1,3,1,4,196,9,0.00479763777751275
"834",71.1058385562632,2,3,1,4,196,10,0.00474612039381659
"835",71.8880091182142,1,4,1,4,196,10,0.00474612039381659
"836",72.4787493413598,1,3,2,4,196,10,0.00474612039381659
"837",72.5379408602877,2,3,2,4,196,11,0.00471832253548564
"838",72.5807271256767,2,2,3,4,196,11,0.00471832253548564
"839",72.7360628719165,2,2,3,4,195,11,0.00471832253548564
"840",72.837024081352,3,2,3,4,195,12,0.00474843242300756
"841",72.9350700765316,4,2,3,4,195,13,0.00472473330986668
"842",73.0776139498252,4,2,3,4,194,13,0.00472473330986668
"843",73.2642752697729,5,2,3,4,194,14,0.00475008387242968
"844",73.6012088863366,5,2,3,4,193,14,0.00475008387242968
"845",73.6086363537894,5,2,2,4,194,13,0.00478605463642034
"846",73.6519012104681,4,3,2,4,194,13,0.00478605463642034
"847",73.6726833773984,3,4,2,4,194,13,0.00478605463642034
"848",73.7021416513794,2,5,2,4,194,13,0.00478605463642034
"849",74.1054928628956,1,6,2,4,194,13,0.00478605463642034
"850",74.6991089541935,1,5,2,5,194,13,0.00478605463642034
"851",74.7879839606238,2,5,2,5,194,14,0.00475008387242968
"852",74.9697310194275,1,6,2,5,194,14,0.00475008387242968
"853",75.0319420471898,0,7,2,5,194,14,0.00475008387242968
"854",75.1937151432837,0,6,3,5,194,14,0.00475008387242968
"855",75.7927250579283,0,6,2,5,195,13,0.00463577714796244
"856",76.1147965640875,0,5,3,5,195,13,0.00463577714796244
"857",76.1842274641159,0,5,2,5,196,12,0.00465206324761129
"858",76.476734854559,0,4,3,5,196,12,0.00465206324761129
"859",76.4784353876749,0,4,2,5,197,11,0.00465771033655168
"860",76.5236964483921,0,4,2,5,196,11,0.00465771033655168
"861",76.6012741049002,0,3,3,5,196,11,0.00465771033655168
"862",76.6289608608956,0,3,2,5,197,10,0.00461551725163199
"863",76.6925334691115,0,3,2,5,196,10,0.00461551725163199
"864",76.9481470020515,0,2,3,5,196,10,0.00461551725163199
"865",77.3458215675037,0,2,3,5,195,10,0.00461551725163199
"866",77.647112609448,0,2,2,5,196,9,0.00463498095157152
"867",77.8255403366402,0,1,3,5,196,9,0.00463498095157152
"868",77.9168267359457,1,1,3,4,196,9,0.00463498095157152
"869",78.1019101690842,1,1,3,4,195,9,0.00463498095157152
"870",78.4307115304828,1,1,2,4,196,8,0.00467904557794907
"871",78.5754582207758,1,1,2,4,195,8,0.00467904557794907
"872",78.6371088704641,1,1,2,4,194,8,0.00467904557794907
